,Distinction,Home,Index_Rating,School,_id
903,[],http://www.har.com/2105-stuart/sale_72923484,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Elementary  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473e96
904,[],http://www.har.com/2105-stuart/sale_72923484,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Middle  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473e97
905,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/2105-stuart/sale_72923484,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473e98
906,[],http://www.har.com/2107-stuart/sale_96094831,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Elementary  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473e99
907,[],http://www.har.com/2107-stuart/sale_96094831,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Middle  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473e9a
908,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/2107-stuart/sale_96094831,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473e9b
909,['Science Distinction'],http://www.har.com/4423-randwick-drive/sale_41014847,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Stevens Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473e9c
910,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Post Secondary Distinction']",http://www.har.com/4423-randwick-drive/sale_41014847,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Black Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473e9d
911,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/4423-randwick-drive/sale_41014847,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Waltrip High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473e9e
912,[],http://www.har.com/2314-saint-charles-st--c/sale_51375398,"['Met Index 2', 'Met Index 4']","
                  Blackshear Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473e9f
913,[],http://www.har.com/2314-saint-charles-st--c/sale_51375398,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ea0
914,[],http://www.har.com/2314-saint-charles-st--c/sale_51375398,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ea1
915,[],http://www.har.com/1517-adkins-rd/sale_75192545,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Branch Elementary School Elementary  PK  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ea2
916,"['Progress Distinction', 'Reading/ELA Distinction']",http://www.har.com/1517-adkins-rd/sale_75192545,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Branch Middle School Middle  06  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ea3
917,"['Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/1517-adkins-rd/sale_75192545,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Woods High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ea4
918,[],http://www.har.com/1206-cedarpost-tree-springs-pl/sale_11318543,"['Met Index 2', 'Met Index 4']","
                  Woodview Elementary School Elementary  PK  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ea5
919,"['Progress Distinction', 'Reading/ELA Distinction']",http://www.har.com/1206-cedarpost-tree-springs-pl/sale_11318543,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Branch Middle School Middle  06  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ea6
920,"['Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/1206-cedarpost-tree-springs-pl/sale_11318543,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Woods High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ea7
921,[],http://www.har.com/5318-viking-dr/sale_57471380,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Smith Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ea8
922,['Reading/ELA Distinction'],http://www.har.com/5318-viking-dr/sale_57471380,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ea9
923,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/5318-viking-dr/sale_57471380,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eaa
924,[],http://www.har.com/2611-b-riverside-drive/sale_54516045,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lockhart Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eab
925,[],http://www.har.com/2611-b-riverside-drive/sale_54516045,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eac
926,[],http://www.har.com/2611-b-riverside-drive/sale_54516045,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ead
927,[],http://www.har.com/2103-stuart/sale_76987863,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Elementary  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eae
928,[],http://www.har.com/2103-stuart/sale_76987863,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Middle  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eaf
929,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/2103-stuart/sale_76987863,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eb0
930,"['Science Distinction', 'Post Secondary Distinction']",http://www.har.com/5427-hialeah-dr/sale_58077218,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Wainwright Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eb1
931,['Reading/ELA Distinction'],http://www.har.com/5427-hialeah-dr/sale_58077218,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eb2
932,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/5427-hialeah-dr/sale_58077218,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eb3
933,"['Science Distinction', 'Post Secondary Distinction']",http://www.har.com/5318-saxon-dr/sale_29155644,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Wainwright Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eb4
934,['Reading/ELA Distinction'],http://www.har.com/5318-saxon-dr/sale_29155644,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eb5
935,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/5318-saxon-dr/sale_29155644,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eb6
936,['Science Distinction'],http://www.har.com/3720-n-becca-ln/sale_72861485,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Stevens Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eb7
937,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Post Secondary Distinction']",http://www.har.com/3720-n-becca-ln/sale_72861485,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Black Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eb8
938,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/3720-n-becca-ln/sale_72861485,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Waltrip High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eb9
939,[],http://www.har.com/9809-cedardale-dr/sale_31146437,"['Met Index 2', 'Met Index 4']","
                  Woodview Elementary School Elementary  PK  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473eba
940,"['Progress Distinction', 'Reading/ELA Distinction']",http://www.har.com/9809-cedardale-dr/sale_31146437,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Branch Middle School Middle  06  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ebb
941,"['Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/9809-cedardale-dr/sale_31146437,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Woods High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ebc
942,[],http://www.har.com/9518-cedarpost-square/sale_17401517,"['Met Index 2', 'Met Index 4']","
                  Woodview Elementary School Elementary  PK  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ebd
943,"['Progress Distinction', 'Reading/ELA Distinction']",http://www.har.com/9518-cedarpost-square/sale_17401517,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Branch Middle School Middle  06  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ebe
944,"['Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/9518-cedarpost-square/sale_17401517,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Woods High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ebf
945,[],http://www.har.com/2611-a-riverside-drive/sale_88602041,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lockhart Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ec0
946,[],http://www.har.com/2611-a-riverside-drive/sale_88602041,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ec1
947,[],http://www.har.com/2611-a-riverside-drive/sale_88602041,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ec2
948,"['Science Distinction', 'Post Secondary Distinction']",http://www.har.com/5507-hialeah-dr/sale_80863953,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Wainwright Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ec3
949,['Reading/ELA Distinction'],http://www.har.com/5507-hialeah-dr/sale_80863953,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Clifton Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ec4
950,"['Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/5507-hialeah-dr/sale_80863953,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Scarborough High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ec5
951,['Science Distinction'],http://www.har.com/1517-caywood-ln/sale_68182335,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Housman Elementary School Elementary  KG  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ec6
952,[],http://www.har.com/1517-caywood-ln/sale_68182335,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Landrum Middle School Middle  05  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ec7
953,[],http://www.har.com/1517-caywood-ln/sale_68182335,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Northbrook High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ec8
954,[],http://www.har.com/3602-chenevert-st/sale_27185594,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Elementary  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ec9
955,[],http://www.har.com/3602-chenevert-st/sale_27185594,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Middle  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eca
956,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/3602-chenevert-st/sale_27185594,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ecb
957,[],http://www.har.com/3608-chenevert-st/sale_44365933,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Elementary  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ecc
958,[],http://www.har.com/3608-chenevert-st/sale_44365933,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Middle  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ecd
959,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/3608-chenevert-st/sale_44365933,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ece
960,['Science Distinction'],http://www.har.com/1534-s-caywood/sale_55902382,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Housman Elementary School Elementary  KG  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ecf
961,[],http://www.har.com/1534-s-caywood/sale_55902382,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Landrum Middle School Middle  05  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ed0
962,[],http://www.har.com/1534-s-caywood/sale_55902382,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Northbrook High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ed1
963,[],http://www.har.com/1426-adkins/sale_55436054,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Branch Elementary School Elementary  PK  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ed2
964,"['Progress Distinction', 'Reading/ELA Distinction']",http://www.har.com/1426-adkins/sale_55436054,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Branch Middle School Middle  06  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ed3
965,"['Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/1426-adkins/sale_55436054,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Woods High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ed4
966,[],http://www.har.com/2014-dennis-st/sale_19682932,"['Met Index 2', 'Met Index 4']","
                  Blackshear Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ed5
967,[],http://www.har.com/2014-dennis-st/sale_19682932,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ed6
968,[],http://www.har.com/2014-dennis-st/sale_19682932,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ed7
969,[],http://www.har.com/2016-dennis-st/sale_940849,"['Met Index 2', 'Met Index 4']","
                  Blackshear Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ed8
970,[],http://www.har.com/2016-dennis-st/sale_940849,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ed9
971,[],http://www.har.com/2016-dennis-st/sale_940849,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473eda
972,[],http://www.har.com/3125-oakdale-st/sale_82321578,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lockhart Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473edb
973,[],http://www.har.com/3125-oakdale-st/sale_82321578,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473edc
974,[],http://www.har.com/3125-oakdale-st/sale_82321578,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473edd
975,"['Reading/ELA Distinction', 'GAP Distinction', 'Post Secondary Distinction']",http://www.har.com/2020-wichita-st/sale_82582306,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Macgregor Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ede
976,[],http://www.har.com/2020-wichita-st/sale_82582306,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473edf
977,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/2020-wichita-st/sale_82582306,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ee0
978,"['Reading/ELA Distinction', 'GAP Distinction', 'Post Secondary Distinction']",http://www.har.com/2010-rosedale-st--b/sale_84734938,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Macgregor Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ee1
979,[],http://www.har.com/2010-rosedale-st--b/sale_84734938,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ee2
980,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/2010-rosedale-st--b/sale_84734938,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ee3
981,['Science Distinction'],http://www.har.com/1509-shady-villa-fern/sale_48525084,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Housman Elementary School Elementary  KG  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ee4
982,[],http://www.har.com/1509-shady-villa-fern/sale_48525084,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Landrum Middle School Middle  05  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ee5
983,[],http://www.har.com/1509-shady-villa-fern/sale_48525084,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Northbrook High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ee6
984,[],http://www.har.com/8542-forum-dr/sale_88766448,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Valley Oaks Elementary School Elementary  PK  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ee7
985,[],http://www.har.com/8542-forum-dr/sale_88766448,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Landrum Middle School Middle  05  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ee8
986,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/8542-forum-dr/sale_88766448,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Memorial High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ee9
987,['Science Distinction'],http://www.har.com/1510-caywood-ln/sale_4141685,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Housman Elementary School Elementary  KG  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473eea
988,[],http://www.har.com/1510-caywood-ln/sale_4141685,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Landrum Middle School Middle  05  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473eeb
989,[],http://www.har.com/1510-caywood-ln/sale_4141685,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Northbrook High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473eec
990,[],http://www.har.com/1359-du-lock/sale_19735499,"['Met Index 2', 'Met Index 4']","
                  Woodview Elementary School Elementary  PK  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473eed
991,"['Progress Distinction', 'Reading/ELA Distinction']",http://www.har.com/1359-du-lock/sale_19735499,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Branch Middle School Middle  06  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473eee
992,"['Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/1359-du-lock/sale_19735499,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Woods High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473eef
993,['Science Distinction'],http://www.har.com/6634-housman-st/sale_30823016,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Housman Elementary School Elementary  KG  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ef0
994,[],http://www.har.com/6634-housman-st/sale_30823016,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Landrum Middle School Middle  05  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ef1
995,[],http://www.har.com/6634-housman-st/sale_30823016,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Northbrook High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ef2
996,[],http://www.har.com/1401-glenmore-forest-st/sale_44442504,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Valley Oaks Elementary School Elementary  PK  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ef3
997,[],http://www.har.com/1401-glenmore-forest-st/sale_44442504,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Landrum Middle School Middle  05  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ef4
998,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/1401-glenmore-forest-st/sale_44442504,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Memorial High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473ef5
999,[],http://www.har.com/2501-blodgett-st/sale_78301770,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lockhart Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ef6
1000,[],http://www.har.com/2501-blodgett-st/sale_78301770,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ef7
1001,[],http://www.har.com/2501-blodgett-st/sale_78301770,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ef8
1002,"['Reading/ELA Distinction', 'GAP Distinction', 'Post Secondary Distinction']",http://www.har.com/1912-arbor-st/sale_57059754,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Macgregor Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473ef9
1003,[],http://www.har.com/1912-arbor-st/sale_57059754,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473efa
1004,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/1912-arbor-st/sale_57059754,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473efb
1005,"['Math Distinction', 'Progress Distinction']",http://www.har.com/2336-commerce/sale_41781417,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Burnet Elementary School Elementary  KG  05  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473efc
1006,[],http://www.har.com/2336-commerce/sale_41781417,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Jackson Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473efd
1007,[],http://www.har.com/2336-commerce/sale_41781417,['Met Index 2'],"
                  Wheatley High School High  09  12  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473efe
1008,['Science Distinction'],http://www.har.com/6529-westview/sale_85418559,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Housman Elementary School Elementary  KG  05  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473eff
1009,"['Progress Distinction', 'Reading/ELA Distinction']",http://www.har.com/6529-westview/sale_85418559,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Spring Branch Middle School Middle  06  08  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473f00
1010,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/6529-westview/sale_85418559,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Memorial High School High  09  12  SPRING BRANCH ISD
                  
                   
                ",598fc993e2bac82858473f01
1011,[],http://www.har.com/2401-crawford--b308/sale_13179746,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Elementary  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473f02
1012,[],http://www.har.com/2401-crawford--b308/sale_13179746,['Met Index 4'],"
                  GregoryLincoln Ed Ctr Middle  PK  08  HOUSTON ISD
                  
                   
                ",598fc993e2bac82858473f03
